Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10,label,k1_scaled,k2_scaled,ValueLog10_scaled
15,0,8,7,22,100.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,100-999,115701,S,146501,S,2.0,0.0,0.6153846153846154,0.5833333333333333,0.1769750191590826
12,3,6,6,18,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,023602,U,056002,S,0.47712125471966244,0.0,0.46153846153846156,0.5,0.042219271597608896
11,4,5,6,17,2.76904,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,135001,S,092902,U,0.44232922936558317,0.0,0.38461538461538464,0.5,0.03914061192079816
12,3,5,7,19,6.93039,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,129702,U,014202,S,0.8407576747391029,0.0,0.38461538461538464,0.5833333333333333,0.07439655279754924
11,4,6,5,16,4.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,050801,S,140701,U,0.6020599913279624,0.0,0.46153846153846156,0.41666666666666663,0.053274789250091624
11,4,4,7,18,20.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-97,97:653,0-99,048301,U,116202,U,1.3010299956639813,0.0,0.3076923076923077,0.5833333333333333,0.11512490420458711
12,3,6,6,18,18.9161,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,015501,U,096302,U,1.2768316012480934,0.5,0.46153846153846156,0.5,0.11298364854690171
15,0,8,7,22,500.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-7,7:743,100-999,095702,S,147101,F,2.6989700043360187,0.0,0.6153846153846154,0.5833333333333333,0.23882513411357806
14,1,6,8,22,30.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-30,30:720,0-99,117402,U,042002,U,1.4771212547196624,0.0,0.46153846153846156,0.6666666666666666,0.13070678117715018
12,3,8,4,16,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,071902,S,109302,U,0.47712125471966244,0.0,0.6153846153846154,0.3333333333333333,0.042219271597608896
13,2,9,4,17,4.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,019201,U,114102,U,0.6020599913279624,0.0,0.6923076923076923,0.3333333333333333,0.053274789250091624
14,1,5,9,23,2.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,084602,S,092602,F,0.3010299956639812,0.0,0.38461538461538464,0.75,0.026637394625045812
11,4,4,7,18,5.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,117402,S,084502,S,0.6989700043360189,0.0,0.3076923076923077,0.5833333333333333,0.06185011495449549
12,3,4,8,20,1.46114,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,001302,S,013101,U,0.16469183011261337,0.0,0.3076923076923077,0.6666666666666666,0.014573169894762063
12,3,6,6,18,1.24817,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,147002,U,078401,S,0.09627374002099681,0.0,0.46153846153846156,0.5,0.008519023492366223
10,5,4,6,16,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,039502,U,068701,U,0.0,0.0,0.3076923076923077,0.5,0.0
11,4,5,6,17,6.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,059502,S,101902,U,0.7781512503836436,0.0,0.38461538461538464,0.5,0.0688566662226547
10,5,5,5,15,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,069502,U,107202,U,0.0,0.0,0.38461538461538464,0.41666666666666663,0.0
12,3,6,6,18,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,026002,U,039002,U,0.0,0.0,0.46153846153846156,0.5,0.0
13,2,7,6,19,6.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,043802,S,137801,U,0.7781512503836436,0.0,0.5384615384615385,0.5,0.0688566662226547
11,4,4,7,18,5.70042,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,125302,U,012702,U,0.7559068551396131,0.0,0.3076923076923077,0.5833333333333333,0.06688831508540745
10,5,4,6,16,1.89599,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,148302,S,079902,S,0.2778360424132964,0.0,0.3076923076923077,0.5,0.024585019464588406
11,4,4,7,18,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,008002,U,028602,U,0.3010299956639812,0.0,0.3076923076923077,0.5833333333333333,0.026637394625045812
13,2,4,9,22,24.8112,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,103902,U,006801,S,1.3946477695432782,0.0,0.3076923076923077,0.75,0.12340890786754673
11,4,3,8,19,5.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,025901,S,098902,U,0.6989700043360189,0.0,0.23076923076923078,0.6666666666666666,0.06185011495449549
11,4,6,5,16,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,086001,U,100701,S,0.0,0.0,0.46153846153846156,0.41666666666666663,0.0
12,3,6,6,18,4.77261,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,121602,U,066802,S,0.6787559468807849,0.0,0.46153846153846156,0.5,0.06006142335178408
11,4,4,7,18,100.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,100-999,036902,S,105802,U,2.0,0.0,0.3076923076923077,0.5833333333333333,0.1769750191590826
13,2,7,6,19,100.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,100-999,060101,U,141901,S,2.0,0.0,0.5384615384615385,0.5,0.1769750191590826
12,3,4,8,20,2.98107,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,111101,U,123601,U,0.47437217403893883,0.0,0.3076923076923077,0.6666666666666666,0.04197601229453843
12,3,6,6,18,2.64494,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,147202,S,088902,S,0.42241582458879673,0.0,0.46153846153846156,0.5,0.03737852432485099
12,3,6,6,18,19.4367,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-30,30:720,0-99,149801,U,075802,U,1.2886225315034905,0.5,0.46153846153846156,0.5,0.11402699860082786
13,2,9,4,17,2.44259,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,140402,U,044602,S,0.387850574758577,0.0,0.6923076923076923,0.3333333333333333,0.03431993144938018
13,2,6,7,20,30.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-97,97:653,0-99,038602,S,064601,U,1.4771212547196624,0.0,0.46153846153846156,0.5833333333333333,0.13070678117715018
10,5,3,7,17,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,041002,S,014402,S,0.0,0.0,0.23076923076923078,0.5833333333333333,0.0
14,1,7,7,21,6.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,051402,S,006802,S,0.7781512503836436,0.0,0.5384615384615385,0.5833333333333333,0.0688566662226547
12,3,5,7,19,5.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,036402,S,031702,S,0.6989700043360189,0.0,0.38461538461538464,0.5833333333333333,0.06185011495449549
11,4,5,6,17,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,076501,S,084701,U,0.47712125471966244,0.0,0.38461538461538464,0.5,0.042219271597608896
10,5,4,6,16,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,037401,S,126902,S,0.3010299956639812,0.0,0.3076923076923077,0.5,0.026637394625045812
12,3,8,4,16,40.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,061902,U,144902,S,1.6020599913279623,0.0,0.6153846153846154,0.3333333333333333,0.1417622988296329
11,4,2,9,20,1.70157,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,136302,S,088802,U,0.23084982001331936,0.0,0.15384615384615385,0.75,0.02042732565986398
12,3,7,5,17,2.04193,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,109302,U,141902,U,0.31004084982982705,0.0,0.5384615384615385,0.41666666666666663,0.027434742669365946
13,2,4,9,22,32.3175,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-97,97:653,0-99,102801,U,110601,S,1.509437757480068,0.0,0.3076923076923077,0.75,0.13356638802473883
12,3,6,6,18,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,137402,S,090502,S,0.0,0.0,0.46153846153846156,0.5,0.0
14,1,5,9,23,10.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,090902,S,040902,U,1.0,0.0,0.38461538461538464,0.75,0.0884875095795413
13,2,4,9,22,11.4376,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,050502,S,007802,U,1.0583349041681296,0.0,0.3076923076923077,0.75,0.09364941997094028
12,3,5,7,19,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,042701,U,097401,S,0.3010299956639812,0.0,0.38461538461538464,0.5833333333333333,0.026637394625045812
13,2,7,6,19,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,060702,S,148502,U,0.0,0.0,0.5384615384615385,0.5,0.0
12,3,7,5,17,5.66879,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,029102,S,054102,S,0.7534903688748187,0.0,0.5384615384615385,0.41666666666666663,0.06667448623390262
12,3,6,6,18,36.4031,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-15,15:735,0-99,077601,U,094102,S,1.56113836869213,0.5,0.46153846153846156,0.5,0.13814124635463434
12,3,5,7,19,1.10086,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-97,97:653,0-99,102801,S,087802,U,0.04173209182057194,0.0,0.38461538461538464,0.5833333333333333,0.0036927688747471566
10,5,4,6,16,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,070302,S,073402,U,0.0,0.0,0.3076923076923077,0.5,0.0
11,4,5,6,17,1.01144,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,030602,U,048002,S,0.004940124930068985,0.0,0.38461538461538464,0.5,0.0004371393520736101
11,4,3,8,19,6.74897,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,001302,U,032902,U,0.8292374976534035,0.0,0.23076923076923078,0.6666666666666666,0.07337716101732039
11,4,5,6,17,1.00423,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,026101,U,080802,S,0.001833191186750554,0.0,0.38461538461538464,0.5,0.00016221452269872031
13,2,7,6,19,26.6017,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,015002,U,042002,S,1.424909391406553,0.0,0.5384615384615385,0.5,0.12608668342206572
13,2,7,6,19,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,040402,U,133402,U,0.3010299956639812,0.0,0.5384615384615385,0.5,0.026637394625045812
9,6,2,7,16,1.06204,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,054702,U,080002,U,0.026140874045009803,0.0,0.15384615384615385,0.5833333333333333,0.002313140842475387
13,2,5,8,21,7.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,038002,U,040301,S,0.8450980400142568,0.0,0.38461538461538464,0.6666666666666666,0.07478062091141312
12,3,6,6,18,1.77526,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,136702,S,042002,S,0.24926196769880682,0.0,0.46153846153846156,0.5,0.022056570754563482
12,3,5,7,19,7.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,052302,U,065802,U,0.8450980400142568,0.0,0.38461538461538464,0.5833333333333333,0.07478062091141312
14,1,8,6,20,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,079802,S,130102,U,0.47712125471966244,0.0,0.6153846153846154,0.5,0.042219271597608896
13,2,5,8,21,50.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,088301,S,133801,S,1.6989700043360187,0.0,0.38461538461538464,0.6666666666666666,0.15033762453403676
11,4,4,7,18,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,082101,U,085502,S,0.0,0.0,0.3076923076923077,0.5833333333333333,0.0
14,1,9,5,19,3.27271,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,009502,S,098702,U,0.514907523493248,0.0,0.6923076923076923,0.41666666666666663,0.04556288441768667
11,4,5,6,17,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,129802,S,089802,U,0.3010299956639812,0.0,0.38461538461538464,0.5,0.026637394625045812
10,5,5,5,15,2.42033,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,054402,U,075602,S,0.3838745839177414,0.0,0.38461538461538464,0.41666666666666663,0.03396810592176357
12,3,5,7,19,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,028902,S,089002,S,0.47712125471966244,0.0,0.38461538461538464,0.5833333333333333,0.042219271597608896
12,3,4,8,20,1.70344,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,122002,U,021302,S,0.23132684108685989,0.0,0.3076923076923077,0.6666666666666666,0.02046953606667854
11,4,4,7,18,10.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,048302,U,003102,S,1.0,0.0,0.3076923076923077,0.5833333333333333,0.0884875095795413
13,2,7,6,19,1.59523,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,136702,S,073802,U,0.20282330841488852,0.0,0.5384615384615385,0.5,0.017947329446316707
13,2,6,7,20,64.1188,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,001302,U,029602,U,1.8069853858241063,0.0,0.46153846153846156,0.5833333333333333,0.15989563663820172
11,4,4,7,18,20.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,031602,S,109802,U,1.3010299956639813,0.0,0.3076923076923077,0.5833333333333333,0.11512490420458711
13,2,6,7,20,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,103002,S,135001,U,0.0,0.0,0.46153846153846156,0.5833333333333333,0.0
11,4,5,6,17,1.17168,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,092201,U,009902,S,0.06880901679277585,0.0,0.38461538461538464,0.5,0.006088738532609571
11,4,5,6,17,6.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,056302,U,056602,U,0.7781512503836436,0.0,0.38461538461538464,0.5,0.0688566662226547
13,2,8,5,18,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,069202,U,145501,S,0.0,0.0,0.6153846153846154,0.41666666666666663,0.0
12,3,3,9,21,600.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-60,60:690,100-999,103401,U,112002,S,2.7781512503836434,0.0,0.23076923076923078,0.75,0.24583168538173727
14,1,7,7,21,1.27938,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,119902,U,079501,U,0.10699955729483983,0.0,0.5384615384615385,0.5833333333333333,0.009468124351133818
11,4,6,5,16,1.21799,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-60,60:690,0-99,107602,U,077001,S,0.08564372264607875,0.0,0.46153846153846156,0.41666666666666663,0.007578399728072472
13,2,7,6,19,20.952,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,013702,U,078401,U,1.3212254854171759,0.0,0.5384615384615385,0.5,0.11691195279758645
12,3,7,5,17,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,012102,S,127002,S,0.0,0.0,0.5384615384615385,0.41666666666666663,0.0
13,2,8,5,18,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,109402,U,009602,S,0.0,0.0,0.6153846153846154,0.41666666666666663,0.0
12,3,6,6,18,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,022502,S,028902,S,0.3010299956639812,0.0,0.46153846153846156,0.5,0.026637394625045812
12,3,6,6,18,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,031602,U,042201,S,0.47712125471966244,0.0,0.46153846153846156,0.5,0.042219271597608896
10,5,3,7,17,2.85569,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-7,7:743,0-99,026002,U,067601,S,0.45571106073838435,0.0,0.23076923076923078,0.5833333333333333,0.04032473685259071
14,1,8,6,20,10.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,044602,U,006102,S,1.0,0.0,0.6153846153846154,0.5,0.0884875095795413
14,1,5,9,23,19.2424,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-375,375:375,0-99,028901,U,056901,U,1.2842592382710891,0.0,0.38461538461538464,0.75,0.11364090164912741
11,4,3,8,19,1.39778,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,131702,S,042302,U,0.14543882212165288,0.0,0.23076923076923078,0.6666666666666666,0.012869519165726961
15,0,5,10,25,200000.0,True,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-175,175:575,100000-999999,012101,F,012101,S,5.301029995663981,1.0,0.38461538461538464,0.8333333333333333,0.4690749425227523
11,4,4,7,18,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,044502,S,134202,S,0.3010299956639812,0.0,0.3076923076923077,0.5833333333333333,0.026637394625045812
13,2,6,7,20,13.6227,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,146902,U,090502,U,1.134263192664146,0.0,0.46153846153846156,0.5833333333333333,0.10036812512658971
12,3,7,5,17,2.15814,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,104002,S,025302,S,0.3340796142372141,0.0,0.5384615384615385,0.41666666666666663,0.029561873065144944
13,2,7,6,19,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,127602,U,033902,S,0.0,0.0,0.5384615384615385,0.5,0.0
11,4,5,6,17,6.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-175,175:575,0-99,024701,S,021002,S,0.7781512503836436,0.0,0.38461538461538464,0.5,0.0688566662226547
14,1,9,5,19,70.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,107602,U,140901,S,1.845098040014257,0.0,0.6923076923076923,0.41666666666666663,0.16326813049095443
12,3,4,8,20,10.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-30,30:720,0-99,131001,S,080102,U,1.0,0.0,0.3076923076923077,0.6666666666666666,0.0884875095795413
12,3,6,6,18,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,007701,S,102402,U,0.47712125471966244,0.0,0.46153846153846156,0.5,0.042219271597608896
12,3,5,7,19,1.22956,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-60,60:690,0-99,069901,U,095802,U,0.08974972626963106,0.0,0.38461538461538464,0.5833333333333333,0.007941729763045188
12,3,5,7,19,7.34479,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-175,175:575,0-99,033202,S,088201,U,0.8659793830881548,0.0,0.38461538461538464,0.5833333333333333,0.07662835895669837
13,2,7,6,19,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,053701,S,132102,S,0.47712125471966244,0.0,0.5384615384615385,0.5,0.042219271597608896
12,3,9,3,15,1.98292,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,115702,U,091102,S,0.2973051931466041,0.0,0.6923076923076923,0.25,0.026307796126607504
14,1,7,7,21,3.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_lisib-375,375:375,0-99,000901,U,114701,U,0.47712125471966244,0.0,0.5384615384615385,0.5833333333333333,0.042219271597608896
12,3,5,7,19,2.28735,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-97,97:653,0-99,133401,S,039902,U,0.35933262347804723,0.0,0.38461538461538464,0.5833333333333333,0.03179644896225541
11,4,4,7,18,5.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-1,1:749,0-99,092902,U,007702,S,0.6989700043360189,0.0,0.3076923076923077,0.5833333333333333,0.06185011495449549
13,2,9,4,17,2.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-15,15:735,0-99,024601,U,057502,S,0.3010299956639812,0.0,0.6923076923076923,0.3333333333333333,0.026637394625045812
11,4,2,9,20,2.37097,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,041302,U,065102,U,0.37492605886351754,0.0,0.15384615384615385,0.75,0.03317627322530517
11,4,6,5,16,8.6033,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-30,30:720,0-99,050501,U,075702,S,0.9346650671611951,0.0,0.46153846153846156,0.41666666666666663,0.08270618408408886
10,5,5,5,15,1.0,False,15,ScreenMatch,Simulados,Hermandad,15_ScreenMatch_Simulados_Hermandad_allele,Process_LISIB-30,30:720,0-99,107202,U,069502,U,0.0,0.0,0.38461538461538464,0.41666666666666663,0.0
10,5,6,4,14,1.48627,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,122202,U,030802,S,0.17209771175202768,0.0,0.46153846153846156,0.3333333333333333,0.015228497917274686
13,2,5,8,21,40.6332,False,15,BlindSearch,Simulados,Hermandad,15_BlindSearch_Simulados_Hermandad_allele,isib-1,1:749,0-99,114402,U,148902,U,1.6088810258119453,0.0,0.38461538461538464,0.6666666666666666,0.14236587518387672
13,2,4,9,22,1.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,0-99,064202,S,088302,S,0.0,0.0,0.3076923076923077,0.75,0.0
15,0,12,3,18,300.0,False,15,ScreenMatch,Simulados,Paternidad,15_ScreenMatch_Simulados_Paternidad_allele,Process_LIPI-1,1:749,100-999,002802,F,115602,S,2.4771212547196626,0.0,0.9230769230769231,0.25,0.2191942907566915
