Shared_Markers,k0,k1,k2,Share_allele,Value,True_positive,Marcadores,Software,Datos,Kinship,File,Hoja,Sheet,Value_range,FAM_Sample_info_id,FAM_Sample_info_rel,VIC_Sample_info_id,VIC_Sample_info_rel,ValueLog10
15,0,6,9,24,1625.79,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20190096,F,20101322,M,3.2110644479424746
15,0,9,6,21,1617.93,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20150311,U,20150108,U,3.208959727862553
15,0,10,5,20,1583.84,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20170409,M,20150265,S,3.199711306908278
15,0,9,6,21,1575.71,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20190159,M,20160411,S,3.197476291206335
15,0,9,6,21,1530.51,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20170461,S,20160381,P,3.184836171522789
15,0,9,6,21,1516.59,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20160466,M,20100511,M,3.1808681880351295
15,0,7,8,23,1494.1,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20150023,M,20110563,M,3.174379665748987
15,0,11,4,19,1476.39,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20190178,U,20190152,U,3.1692010949362945
15,0,8,7,22,1461.19,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20150280,M,20120165,M,3.1647066913528548
15,0,8,7,22,1450.14,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20160225,M,20120632,U,3.1614099320918188
15,0,9,6,21,1350.95,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20130579,M,20100458,D,3.1306392756497643
15,0,10,5,20,1333.43,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20120270,M,20120236,M,3.124970221816913
15,0,8,7,22,1280.86,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20210148,U,20110730,M,3.1075016632730392
15,0,7,8,23,1274.94,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20140367,P,20110407,M,3.1054897469016955
15,0,8,7,22,1272.67,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20210250,U,20160002,U,3.104715806828591
15,0,7,8,23,1215.99,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20160439,M,20120561,M,3.084930003421357
15,0,8,7,22,1099.33,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20180057,S,20180057,P,3.0411280797448703
15,0,8,7,22,1095.08,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20130080,D,20100726,M,3.03944584729435
15,0,9,6,21,1074.3,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20140215,S,20130012,U,3.0311255757315654
15,0,10,5,20,1043.45,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,1000-9999,20120395,M,20120330,M,3.018471643392513
15,0,10,5,20,989.056,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120054,M,20101491,F,2.995220881892897
15,0,7,8,23,978.893,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20111469,F,20100335,F,2.9907352229071256
15,0,9,6,21,963.85,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120272,M,20070962,H,2.9840094517025384
15,0,6,9,24,944.979,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20110157,F,20100833,F,2.9754221574135413
15,0,8,7,22,921.363,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20160439,M,20150089,D,2.9644307679139774
15,0,9,6,21,916.459,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20110710,F,20110464,F,2.9621130405234934
15,0,5,10,25,904.956,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20110323,M,20110323,U,2.9566274638220587
15,0,11,4,19,896.356,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180079,U,20150374, P,2.952480529895372
15,0,10,5,20,896.139,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20160423,S,20110137,F,2.952375378245818
15,0,7,8,23,851.972,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180182,U,20110617,F,2.9304253219435616
15,0,12,3,18,817.914,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20130168,S,20101349,F,2.912707641948912
15,0,9,6,21,808.301,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180188,F,20111358,F,2.907573116091899
15,0,8,7,22,749.296,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20150335,S,20150335,J,2.874653414190835
15,0,10,5,20,729.56,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120139,S,20101276,D,2.863061014663159
15,0,5,10,25,695.02,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180057,S,20140191,M,2.841997302093227
15,0,8,7,22,675.124,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20110874,M,20110874,U,2.8293835470086672
15,0,9,6,21,671.944,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20111302,M,20100882,M,2.827333080338949
15,0,8,7,22,643.667,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20190096,F,20190047,S,2.8086612439661898
15,0,11,4,19,602.033,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20190305,S,20120098,S,2.7796202974457054
15,0,9,6,21,552.746,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20150074,F,20101276,D,2.742525608448014
15,0,10,5,20,551.288,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20210193,D,20180074,P,2.7413785392042778
15,0,9,6,21,534.162,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20140083,M,20130026,F,2.7276729893062592
15,0,7,8,23,533.597,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120165,M,20110128,F,2.727213379216011
15,0,7,8,23,529.009,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20140191,M,20100418,U,2.7234630607253334
15,0,8,7,22,511.23,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20130515,F,20120128,M,2.708616331167892
12,3,10,2,14,457.066,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20140274,S,20100888,M,2.659978916407304
15,0,9,6,21,454.604,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180188,F,20110160,M,2.657633252705021
15,0,10,5,20,446.416,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20150074,F,20130469,M,2.649739751761029
15,0,8,7,22,440.582,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120439,U,20100706,M,2.644026750054058
15,0,8,7,22,430.092,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180188,F,20160496,M,2.633561364460235
15,0,9,6,21,417.362,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120128,M,20110470,D,2.620512904859811
15,0,10,5,20,415.181,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20200250,U,20100833,F,2.61823747060157
15,0,9,6,21,413.311,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180074,P,20100947,F,2.6162769638970693
15,0,9,6,21,405.076,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20200027,J,20110890,M,2.607536512805081
15,0,7,8,23,386.458,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20200116,D,20170471,U,2.5871023019816928
15,0,7,8,23,385.411,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20210148,U,20111455,F,2.5859241056778326
15,0,8,7,22,373.526,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120159,U,20110632,M,2.5723208371113415
15,0,9,6,21,366.277,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20111291,M,20101245,D,2.563809648430598
15,0,9,6,21,358.426,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180182,U,20150332,M,2.554399505585441
15,0,7,8,23,352.008,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20200020,D,20110026,S,2.546552533695104
15,0,9,6,21,331.094,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20170388,P,20101272,M,2.5199513106508853
15,0,7,8,23,312.455,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20210136,M,20170300,M,2.4947874787715025
15,0,8,7,22,308.72,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20160110,M,20111430,M,2.4895647655633404
15,0,9,6,21,300.289,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180001,U,20170107,M,2.477539423684834
15,0,9,6,21,274.122,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20210046,P,20150205,D,2.437943891778785
15,0,8,7,22,262.893,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20110958,F,20110047,F,2.419779022386901
15,0,7,8,23,257.158,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120128,M,20111069,S,2.4102000394555234
15,0,8,7,22,253.682,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120320,E,20110047,F,2.4042896529607694
15,0,11,4,19,247.771,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20200148,M,20111538,M,2.3940504736421375
15,0,12,3,18,242.087,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20170188,S,20110330,S,2.3839714685831965
15,0,8,7,22,236.93,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20170189,U,20160487,M,2.3746200544313716
15,0,10,5,20,235.314,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20160196,S,20130546,M,2.371647766283011
15,0,6,9,24,226.505,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20160320,F,20100418,U,2.3550777933176903
15,0,11,4,19,225.792,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120045,M,20110686,D,2.3537085504436694
15,0,10,5,20,220.696,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20140038,U,20110160,M,2.3437944618718034
15,0,11,4,19,217.246,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20101080,F,20101029,M,2.3369517888310827
15,0,11,4,19,203.211,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20210084,M,20170437,S,2.3079472130114898
15,0,10,5,20,201.781,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20140342,S,20100531,M,2.304880270009736
15,0,9,6,21,192.515,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20160196,S,20150113,M,2.2844645736545623
15,0,9,6,21,187.601,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20170300,M,20111301,M,2.2732351490394445
15,0,12,3,18,186.456,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20101268,F,20100847,S,2.27057636315973
15,0,8,7,22,179.973,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20200116,D,20140191,M,2.255207356044719
15,0,9,6,21,178.959,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20160189,U,20110160,M,2.2527535443133426
15,0,8,7,22,171.863,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20170267,M,20130067,F,2.235182388464687
15,0,9,6,21,167.768,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20170350,S,20130029,U,2.2247091272392185
15,0,11,4,19,166.624,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20190032,U,20110762,F,2.2217375559955985
15,0,9,6,21,159.718,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20110752,D,20110730,M,2.2033538632903813
15,0,12,3,18,158.799,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20130002,F,20120029,J,2.2008477632305654
15,0,12,3,18,149.64,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20160124,S,20100329,M,2.1750476995261674
15,0,10,5,20,148.474,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20180142,P,20110730,M,2.171650408904813
15,0,12,3,18,142.157,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20140301,U,20110100,F,2.152768249791665
15,0,9,6,21,141.43,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20120003,M,20101268,F,2.150541541374086
15,0,9,6,21,140.586,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20200105,P,20190293,S,2.14794207441442
15,0,11,4,19,136.128,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20170414,F,20100608,S,2.1339474638866163
15,0,9,6,21,131.793,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20210056,S,20111469,F,2.119892343929416
15,0,9,6,21,127.681,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20170350,S,20100833,F,2.106126275422547
15,0,11,4,19,104.618,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,100-999,20110667,U,20100329,M,2.0196064132897136
15,0,9,6,21,98.9197,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20110343,F,20100875,S,1.995282790579048
15,0,11,4,19,98.2488,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20210167,F,20200027,E,1.9923272546549866
15,0,11,4,19,94.9461,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20200093,U,20150078,D,1.9774771303867267
15,0,11,4,19,93.183,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20120063,M,20100714,M,1.969336688323755
15,0,12,3,18,88.4008,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20110464,F,20100910,M,1.9464561952620938
15,0,10,5,20,81.8509,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20130108,M,20110730,M,1.913023459103914
15,0,9,6,21,80.9414,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20111285,F,20100608,S,1.9081707118793236
15,0,12,3,18,77.9672,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20130026,F,20100032,F,1.8919119378838234
15,0,9,6,21,76.2284,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20200243,U,20110133,F,1.8821168042188903
15,0,10,5,20,73.2546,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20180188,F,20101306,F,1.8648349012703962
15,0,11,4,19,72.809,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20111291,M,20110667,U,1.8621850662464288
15,0,13,2,17,71.3261,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20120473,S,20110013,M,1.8532484781243654
15,0,9,6,21,63.6355,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20170180,M,20120128,M,1.8036994608194963
15,0,10,5,20,60.6459,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20210173,U,20170098,M,1.7828014454735905
15,0,6,9,24,57.043,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20210023,M,20100418,U,1.7562023578182928
15,0,9,6,21,55.8716,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20210136,M,20111492,D,1.7471911084681186
15,0,9,6,21,55.7327,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20150074,F,20110743,M,1.7461100831907272
15,0,10,5,20,54.2922,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20180207,M,20120398,M,1.7347374402650342
15,0,8,7,22,53.7649,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20160447,P,20100418,U,1.7304988423743792
15,0,11,4,19,47.9377,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20180001,U,20110349,M,1.680677193208888
15,0,7,8,23,43.7595,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20210260,M,20120165,M,1.641072351065742
15,0,9,6,21,39.7979,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20210170,D,20130002,F,1.5998601564336468
15,0,9,6,21,36.541,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20180188,F,20110874,M,1.5627804283076872
15,0,12,3,18,34.6627,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20150362,P,20120087,F,1.5398623884249603
15,0,11,4,19,31.981,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20170437,S,20110493,M,1.5048920393880756
15,0,10,5,20,30.1713,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20120231,D,20120087,F,1.4795940231568618
15,0,10,5,20,26.9028,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20200015,F,20190293,S,1.429797483023456
15,0,11,4,19,25.5653,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20130288,M,20120673,U,1.407650893388788
15,0,13,2,17,22.8686,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20111583,F,20100631,M,1.3592395782103632
15,0,10,5,20,21.5736,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20170077,P,20130515,F,1.3339226221391614
15,0,10,5,20,15.0811,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20160189,U,20110377,D,1.1784330196841082
15,0,11,4,19,10.9251,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-30,30:720,0-99,20170379,M,20110710,F,1.0384254208597985
15,0,5,10,25,160585000.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20110147,U,20110147,F,8.205704976051816
15,0,8,7,22,41334100.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20190086,P,20190086,E,7.61630848583003
15,0,6,9,24,27499500.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20120097,D,20120097,P,7.43932479749517
15,0,9,6,21,4137690.0,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20110695,M,20110605,D,6.616757949758275
15,0,4,11,26,3154010.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20210078,U,20210078,F,6.498863065954816
15,0,5,10,25,2522120.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20210187,P,20210187,S,6.4017657460348465
15,0,6,9,24,2334980.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20170355,P,20170355,D,6.368283165019117
15,0,7,8,23,2169840.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20160440,M,20160440,U,6.336427710954996
15,0,7,8,23,1714960.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20111095,M,20111095,U,6.234253994943299
15,0,10,5,20,1695080.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20130134,M,20130134,U,6.229190199730057
15,0,7,8,23,1586280.0,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20170037,F,20100961,M,6.2003798486323145
15,0,8,7,22,1504010.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,1000000+,20111106,P,20111106,D,6.177250723842313
15,0,7,8,23,963620.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20150196,P,20150196,S,5.983905805231971
15,0,7,8,23,676191.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20120141,U,20120141,F,5.830069386074309
15,0,5,10,25,578167.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20140434,P,20140434,S,5.7620532998443235
15,0,8,7,22,482832.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20160249,M,20160249,U,5.68379604552407
15,0,5,10,25,440532.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20110255,S,20110255,P,5.643977460804044
15,0,5,10,25,390289.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20130561,E,20130561,P,5.591386311192543
15,0,3,12,27,385905.0,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20111343,D,20100926,S,5.586480405568914
15,0,5,10,25,295250.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20110640,M,20110640,U,5.470189906285553
15,0,9,6,21,293407.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20120196,D,20120196,P,5.467470470874369
15,0,6,9,24,286481.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20200164,F,20200164,U,5.457095823969094
15,0,5,10,25,211340.0,0,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20120200,S,20120199,U,5.324981703087369
15,0,8,7,22,191620.0,1,15,BlindSearch,Real,Paternidad,15_BlindSearch_Real_Paternidad_allele,ripi-60,60:690,100000-999999,20130489,P,20130489,T,5.28244083582987
